식당(ID),식당명,주차가능여부,반려동물입장가능여부,다국어메뉴판제공여부
910802,라미집,N,N,N
910851,리수스키친,N,N,N
910858,솔리드커피,N,N,N
910865,오바(bar)3,N,N,N
910932,호디박스(홈플러스가야점),N,N,N
910951,사랑담은 묵은지찜찌개,N,N,N
910970,올크라운,N,N,N
910990,포크,N,N,Y
910996,길 세이로무시(범일점),N,N,N
910997,남포돈갈비도시락(명지점),N,N,N
911001,동래관,N,N,Y
911015,삼촌커피,Y,N,N
911037,카페리버,N,N,N
911051,고피자(Go Pizza)(부산장전래미안점),N,N,N
911059,달랏 쌀국수(하단점),N,N,N
911079,스무디킹(이마트24부산강서고점),N,N,N
911083,창조,N,N,N
911098,나우잇,N,N,N
911139,마라탕(사직배달점),N,N,N
911158,오정은김밥(녹산점),N,N,N
911177,텐퍼센트커피(용호현대비치점),N,N,N
911198,라이온식당,Y,N,N
911203,바보국밥(1호점),N,N,N
911211,안흥할매찐빵만두(시랑로점),N,N,N
911215,자담치킨(대연점),N,N,N
911226,텐퍼센트(서구청점),N,N,N
911269,오피스팬트리,N,N,N
911272,웨스트도어커피(부산커넥트호텔점),N,N,N
911314,펠로,N,N,Y
911319,BHC만덕역점,N,N,N
911321,케미540,N,N,N
911353,소문난순대,N,N,Y
911354,스시99.9(장전본점),Y,N,N
911376,전포동카페,N,N,N
911404,거루캥 테이블,Y,N,Y
911407,네모푸드(부산진구점),N,N,N
911422,씨유(연산롯데점),N,N,N
911475,이솝,N,N,Y
911525,와이바(Y Bar),N,N,N
911535,홍미막창,Y,N,N
911598,몽신,N,N,N
911619,서면 청진동아구찜감자탕(2호점),N,N,N
911682,쿠바7샌드,N,N,N
911706,사심초밥,N,N,N
911764,텐퍼센트커피(서면롯데점),N,N,N
911765,플랜비,N,N,N
911798,봄날,N,N,N
911805,세븐일레븐(부산대연점),N,N,N
911809,싱싱프루츠(연산점),N,N,N
911844,놈꽃,N,N,N
911854,리프레쉬,N,N,N
911909,더진정성,N,N,N
912047,반룡분식,N,N,N
912052,송도반점,N,N,N
912059,요녀석(부산화명점),N,N,Y
912068,집으로낙곱새(부산동구점),N,N,N
912070,찐이국수김밥,N,N,N
912071,착한멸치국수,N,N,N
912088,데이원커피,N,N,Y
912089,동민이의 주방,N,N,N
912109,오븐아 부탁해,N,N,N
912272,곱떡치떡&찜꽁찜닭(해운대점),N,N,N
912342,정동진 베이커리,N,N,N
912343,제이에스푸드(J.S FOOD),N,N,N
912356,하이오커피,Y,N,Y
912360,후룩,Y,N,N
912362,55번길 국수앤김밥,N,N,N
912373,딱 한잔어때,N,N,N
912375,라이프 타임 커피,N,N,N
912383,미스터와플,N,N,N
912386,비비큐치킨(센텀호텔점),N,N,N
912394,온천닭도리탕,N,N,N
912408,초승만두,N,N,N
912410,카페051(동일파크스위트점),N,N,N
912412,프레드피자(중서구점),N,N,N
912421,곱창지존,N,N,N
912423,근대화통닭(본점),N,N,N
912432,배가네쭈꾸미(대연점),N,N,N
912438,우가네마산아구찜(용호점),N,N,N
912441,처갓집양념치킨(전포동성점),N,N,N
912447,털보앤쿡(동래명륜점),N,N,N
912449,황타코,N,N,N
912452,456포차,Y,N,N
912480,스시아라,N,N,N
912498,파리바게뜨(부산명지더샵점),N,N,N
912514,빈대떡,N,N,N
912517,용감한뒷고기(명지점),N,N,N
912523,성우디엔에프,N,N,N
912533,다올도시락,N,N,N
912541,쁘띠롱,N,N,N
912549,오메가메,N,N,N
912553,이그니스버거,N,N,N
912567,플랫플랫,Y,N,Y
912573,꼬기만땅점보비빔밥(서구점),N,N,N
912574,다래포차,N,N,N
912578,디그니티(DIGNITY),N,N,N
912580,대박축산,N,N,N
912612,에바돈가츠(연산점),N,N,N
912665,기장예사랑카페,N,N,N
912666,나무그늘파크(park),N,N,N
912679,비비큐(서면점),N,N,N
912680,비커피(광안점),N,N,Y
912698,파파손만두(반송점),N,N,N
912719,뮌헨호프,N,N,N
912723,삼삼만두찐빵(안남점),N,N,N
912736,조선화로집(온천천점),Y,N,N
912738,지에스25(부산남포점),N,N,N
912739,집커피,N,N,N
912740,짬뽕넘버원,N,N,N
912745,카페재미,N,N,N
912747,클라쓰 포차,N,N,N
912762,단우 F&B,N,N,N
912776,서요(부산재송점),Y,N,N
912795,할매손국시,N,N,N
912801,꽃마실,N,N,N
912803,달꽃향기에 취한 먹태,N,N,N
912806,두끼(부산화명점),Y,N,N
912833,중식대사관,N,N,N
912854,두마리찜닭(정관점),N,N,Y
912872,아르피나카페(대주방점),N,N,N
912880,인생닭강정(연산점),N,N,N
912892,한국인의 족발(명지점),N,N,N
912918,밸라다,N,N,N
912928,옛날국밥,N,N,N
912968,순김밥,N,N,N
912982,짜이용,N,N,N
912987,컴포즈커피(당감삼익점),N,N,N
912991,피쉬플러스(주례점),N,N,N
913023,새마을소고기국밥,N,N,N
913066,포레스트21,N,N,N
913083,로얄푸드카페,N,N,N
913111,컴포즈커피(신평마켓점),N,N,N
913151,자담치킨(부산대신점),N,N,N
913161,퍼지네이블(광복점),N,N,N
913162,푸라닭(부산주례점),N,N,Y
913171,김쉐프의족가(기장점),N,N,N
913198,진주집,N,N,N
913209,고향집,Y,N,Y
913301,손손도너츠,Y,N,N
913322,통영생선구이,N,N,N
913332,다대초장횟집,N,N,N
913334,디에스키친(DS키친),N,N,N
913347,쉬즈,N,N,N
913466,본죽(부산명지플러스존점),Y,N,N
913507,씨유(괴정신동양점),N,N,N
913532,CU(연산동화점),N,N,N
913537,더블유,N,N,N
913559,소풍경(하단점),N,N,N
913585,햇살머믄꼬마김밥(장전점),N,N,N
913587,호타루,N,N,N
913616,스탠다드커피,N,N,N
913627,이마트24(사상감전점),N,N,N
913666,봉이집,N,N,N
913678,청솔로9(하단점),N,N,N
913684,고양이 하늘을 걷다,N,N,N
913722,착한닭쉐프(덕포1호점),N,N,N
913748,명품찹쌀꽈배기(금사점),N,N,N
913758,양첸반점(정관점),Y,N,N
913923,가람푸드,N,N,N
913936,지코바치킨(영선점),N,N,N
913978,울통치킨(온천천점),N,N,N
914013,더비케이(The BK),N,N,N
914018,룸서비스파이브스타(해운대점),N,N,N
914023,물레방아,N,N,N
914067,고기고기,N,N,N
914068,고기듬뿍대왕비빔밥(영도점),N,N,N
914069,굿성비 키친,N,N,N
914084,배떡&함박(기장점),N,N,N
914094,수타5900(망미점),N,N,N
914103,용궁낙지(서면 용궁해물탕 분점),Y,N,Y
914104,용우동(영무파라드점),N,N,Y
914121,피자는 치즈빨(부산 사하구점),N,N,N
914126,호아빈 오리진(부산명지포스코점),N,N,N
914145,바른냉면&콩국수,N,N,N
914172,4이얼즈어파트,N,N,N
914174,낭만조개,N,N,Y
914180,철마청년협동조합,N,N,N
914203,인마이플레이스(IN MY PLACE),N,N,N
914215,풍원장 미역국정찬(마린시티점),Y,N,Y
914217,하대승담양갈비(장전래미안점),N,N,N
914333,구육분식(부산대점),N,N,N
914354,오엑스피시(금사점),N,N,N
914375,프레드피자(부산북구점),N,N,N
914382,고기백화점,N,N,N
914396,불스닭발(진구점),N,N,N
914399,빌스커피,N,N,N
914413,인생짜글이(남포점),N,N,N
914426,피오또,N,N,N
914453,세븐일레븐(중구스카이점),N,N,N
914484,홍치감,N,N,N
914524,초능력,N,N,N
914536,공룡당구클럽,N,N,N
914563,홍반장,N,N,N
914569,갱수50마리치킨,N,N,N
914584,레벨스 피자,N,N,N
914620,갈매기 커피,N,N,Y
914638,수정김밥,N,N,N
914639,스타벅스(범일동일타워점),N,N,N
914802,동방의빛,N,N,N
914847,감미명품도시락,N,N,N
914851,과학체험관(편의점),N,N,N
914879,세븐일레븐(부산브라운스톤점),N,N,N
914899,짬뽕클라스,N,N,N
914906,카페슈가,N,N,N
914909,크라상점(부산대점),N,N,N
914910,팔공티,N,N,N
914918,쑝쑝돈까스(만덕점),N,N,N
914933,또순이네,N,N,N
914936,멀티다짐(샵(#)샐피),N,N,N
914938,물고기삼촌,N,N,N
914952,스텐다드카페,N,N,N
914962,용궁연잎호두,N,N,N
914991,대한푸드,N,N,N
915002,빽다방(부산재송점),Y,N,N
915072,전포밥집,N,N,N
915077,카와루라멘(해운대점),N,N,N
915083,한우설렁탕,N,N,N
915089,GS25(부곡성진점),N,N,N
915090,감성커피(부산낙민공원점),N,N,N
915121,더차포차,N,N,N
915123,도로시,N,N,N
915129,부라더키친(해운대점),N,N,N
915147,정샤브(구서점),N,N,N
915148,정쉐프 탕수육(정관점),N,N,N
915163,하삼동커피(감천점),Y,N,N
915183,미학,N,N,N
915224,희,N,N,N
915304,이마트24(R그랜드조선부산점),N,N,N
915311,주의식,N,N,N
915355,안도식품,N,N,N
915359,오엑스피시(금곡점),N,N,N
915368,청년피자(하단점),N,N,N
915376,희희락,N,N,N
915392,들깨시락국밥,N,N,N
915398,베리카토,N,N,N
915409,어보현대식당,Y,N,N
915422,천지를먹다,N,N,N
915438,JJ푸드,N,N,N
915442,꼴통,N,N,N
915450,동해바다 해물탕해물찜(화명점),Y,N,Y
915456,백정의족발,N,N,N
915460,세븐일레븐(부산구포가람점),N,N,N
915464,어썸버거,N,N,N
915476,푸릴리(부산지사동점),Y,N,N
915480,쑝쑝돈까스(대연점),N,N,N
915505,이공구엔 커피&크로플,N,N,N
915519,프론트오브,N,N,Y
915557,꼬들스맵족발,Y,N,N
915580,아카이라멘,N,N,N
915599,8선곱창전골,N,N,N
915602,감몽,Y,N,N
915626,유에프오(UFO)버거(부산대점),N,N,N
915700,떡볶이클라쓰,N,N,N
915701,라이네쎄플라워카페(롯데백화점센텀시티점),N,N,N
915702,만만통닭,N,N,N
915708,씨유(사직스위첸점),N,N,N
915743,이마트24(용호동명점),N,N,N
915759,CU일광화전리점,N,N,N
915761,가을이네먹거리/봉팔이네찜닭,N,N,N
915772,로와맨션,Y,Y,N
915778,바르미 한정식샤브(롯데백화점 부산본점),N,N,N
915781,봐라봐라만화,N,N,N
915791,카페 씨유,N,N,N
915809,제주집,N,N,N
915825,1스트 경양키친,Y,N,N
915836,드래곤과자점,N,N,N
915841,마라가족 마라탕(3호점),N,N,N
915872,지에스(GS)25(좌동사랑점),N,N,N
915931,GS25(부산도서관점),N,N,N
915934,퍼사운즈,N,N,N
915936,고봉카페(백양점),N,N,N
915939,달달포차,N,N,N
915948,샬랄라,N,N,N
915959,육대장(부산외대점),N,N,N
915964,총각통닭,N,N,N
915992,수제맥주집,N,N,N
915994,씨유(일광드림점),N,N,N
916006,이마트24(수영다온채점),N,N,N
916011,조선호떡,N,N,N
916118,오리한상,Y,N,N
916123,이마트24(R반여강변점),N,N,N
916151,디벨롭커피,Y,Y,N
916153,문토스트(호메르스점),N,N,Y
916179,충무1981(명장점),N,N,N
916203,비치한식뷔페,N,N,N
916209,신참떡볶이(부산시청점),N,N,N
916251,아이앤락PC(2호점),N,N,N
916297,13월리쳄버,N,N,N
916302,단지김치찜(해운대점),N,N,N
916308,돈풍휴게소(동부산점),N,N,N
916328,오토카페(부산동래점),N,N,N
916343,딜리카페,N,N,N
916390,정구지곱창,Y,N,Y
916403,곱창팩토리,N,N,N
916453,카페 만결,N,N,N
916470,차칸초밥 & 애기 세트,N,N,N
916484,더 특별한,N,N,N
916505,시그니처,N,N,N
916535,카페 쌩루이,N,N,N
916545,조선호텔앤리조트 그랜드조선 부산Eat20,N,N,N
916548,가시어멍김밥(부산명장점),N,N,N
916553,돼지팥빙수,N,N,N
916569,원웨이 펍,N,N,N
916575,채송화,N,N,N
916576,칠칠집(명지점),N,N,N
916609,씨유서면광장점,N,N,N
916613,요달의찜닭(수영점),Y,N,N
916627,"푸드팩토리(장림,다대점)",N,N,N
916628,하늘소불고기(해운대점),N,N,N
916647,불숯불숯두마리치킨(명지점),N,N,N
916672,힛더비치,N,N,N
916679,돈갓,N,N,N
916695,싱싱프루츠(화명만덕점),N,N,N
916706,어라횟집,Y,N,N
916722,개미집(해운대중동 본점),Y,N,N
916764,f986(에프구팔육),N,N,N
916780,바삭이치킨(오션시티점),N,N,N
916788,송사부수제쌀고로케(부산부평시장점),Y,N,N
916800,이춘봉치킨덕천점,N,N,N
916981,정성초밥,N,N,N
917000,레이어스호텔 레스토랑,N,N,N
917022,여기술집,N,N,N
917024,이마트24(R괴정어반푸르지오점),N,N,N
917027,철인7호(사직점),N,N,N
917032,킹프레소(서면점),Y,N,N
917055,씨유(부산금사백산점),N,N,N
917067,주화횟집,N,N,N
917080,가인,N,N,N
917085,김해뒷고기,N,N,N
917096,부산똥튀,N,N,N
917100,쌈빠강정,N,N,N
917117,피치랑(사하구점),N,N,N
917118,하이오커피(반여점),N,N,N
917123,김해뒷고기,N,N,N
917144,씨유 해운대아이파크마린,N,N,N
917178,오-케이크,N,N,N
917234,오베르,N,N,N
917235,우리동네중국집,N,N,N
917244,처갓집양념치킨(민락점),N,N,N
917245,카페석산,Y,N,N
917257,냠냠숯불두마리치킨(부곡점),N,N,N
917269,쌈빠 찹쌀강정 바베큐,N,N,N
917270,써니스마일,N,N,N
917375,꿀육회(부산초량점),N,N,N
917379,사랑방다실,N,N,N
917394,컴포즈커피(개금시장점),N,N,N
917395,토리나무(안락점),N,N,N
917396,트웰브38,N,N,N
917399,홍주방(센텀점),N,N,Y
917419,미가뷔페,N,N,N
917437,에스아이피커피,Y,N,N
917455,천하제일족발(서동점),N,N,N
917473,해운대 넘버원 화로구이(송정점),Y,N,Y
917490,부원양곱창,Y,N,N
917498,씨유(기장대라원룸점),N,N,N
917504,장모님 도시락,N,N,N
917508,카페플렉스,Y,N,N
917521,달산그집,Y,N,N
917534,밀회관(부산덕천역점),N,N,N
917539,분식마마(본점),N,N,N
917549,오마니순대국,N,N,N
917556,집으로낙곱새(해운대점),N,N,N
917577,오니기리와 이규동(구서점),N,N,N
917596,부산오뎅(광복점),N,N,N
917609,텐퍼센트커피(일광자이푸르지오점),N,N,N
917630,바로바로 횟집,N,N,N
917634,빵빵푸드플레이파크,N,N,N
917639,애슐리퀸즈(부산광안리켄트호텔점),Y,N,N
917643,왕오,N,N,N
917657,통영횟집,N,N,N
917659,풍미 갈비찜닭(명지점),N,N,Y
917677,나폴리식당,Y,N,N
917688,스타벅스(그랜드조선 부산점),N,N,Y
917700,크림인더우즈,N,N,N
917763,Adorable(어도러블커피),N,N,N
917803,구수하누,N,N,N
917805,달북재,Y,N,N
917820,씨유(부암협성휴포레점),N,N,N
917823,엄마밥상,N,N,N
917825,오엑스피시(당감동점),N,N,N
917876,오메가메,N,N,N
917885,지코바치킨(장전점),N,N,N
917886,청담피자(사직점),N,N,N
917944,투쉐프의 부엌,N,N,N
917945,푸드팩토리,N,N,N
917956,대끼리직화삼겹,N,N,N
917958,레미안 한식뷔페,N,N,N
917973,치킨신드롬(시청점),N,N,Y
917984,갱스터숯불치킨(본점),N,N,N
917989,뽀끼캠프(수영구점),Y,N,Y
917993,에그셀런트(부산화명점),N,N,N
918013,미트원,N,N,N
918019,세라젬웰카페(부산기장직영점),N,N,N
918020,소복(부산아난티점),Y,N,Y
918062,세븐일레븐(부산정관로점),N,N,N
918072,정숯불삼겹,Y,N,N
918112,하삼동커피(낙민점),N,N,N
918113,고민석불오뎅가마솥떡볶이(전포동점),N,N,N
918157,GS25(해양대기숙사점),N,N,N
918200,에이엠브릭스,N,N,N
918233,미포집,N,N,Y
918266,낭만장작(정관점),N,N,N
918284,"오늘, 커피",Y,N,N
918302,피스라떼(Peace Latte),N,N,N
918309,바를정 회,N,N,N
918314,씨유(주례대로점),N,N,N
918330,노브랜드버거(부산대연점),N,N,N
918379,류센소(BIFC점),Y,N,N
918380,맛다이,N,N,N
918383,부산조개창고,N,N,Y
918395,아트스시,N,N,N
918401,오찰드다운스,N,N,N
918411,장수촌실비,N,N,N
918416,커핑브레드,N,N,N
918437,데이앤데이(부산정관점),Y,N,N
918479,부산갈매기,N,N,N
918549,하삼동커피(구명역점),N,N,N
918557,아름다운 아구,Y,N,N
918626,훈이네 충무 김밥,N,N,N
918649,스튜디오 루르,N,N,N
918710,다사께,N,N,N
918744,상상짬뽕(구서점),N,N,N
918745,소솜,N,N,N
918747,싱싱프루츠(장전구서점),N,N,N
918756,이마트24동래여명정,N,N,N
918778,아논,Y,N,N
918790,고구려짬뽕 10101(부평점),N,N,N
918791,고구려짬뽕 10101 부평점-1,N,N,N
918806,샐러디(부산시청점),N,N,Y
918829,카페051(연산역점),N,N,N
918836,꾸이점빵(센텀시티점),Y,N,N
918841,류센소,Y,N,N
918870,커피포인트(coffee point),N,N,N
919007,아이센스리그피씨&쿡(초읍점),N,N,N
919019,카페051(명륜천일스카이원점),Y,N,N
919040,라윈스베이커리,N,N,N
919067,와플칸(연산점),Y,N,N
919097,나인그램커피,N,N,N
919105,마왕족발(부산개금점),N,N,N
919106,마이고기하노이식당,N,N,N
919112,상상짬뽕(시청점),N,N,N
919119,쏘자토스트&핫도그,N,N,N
919143,춘심이네,N,N,N
919152,그냥술집,N,N,N
919157,목구멍(명지점),N,N,Y
919158,무한시대,N,N,N
919160,스끄젬므제과,Y,N,N
919162,오시게,Y,N,N
919196,부민집밥,N,N,N
919220,지에스25(부산사상터미널점),N,N,N
919236,떡싸다구,N,N,N
919297,싱싱프루츠(동래사직점),N,N,N
919299,씨유(장전온천천로점),N,N,N
919302,요이참치,N,N,N
919307,조아컴퍼니,N,N,N
919309,초읍오리집,N,N,N
919320,가마치통닭(미남역점),N,N,N
919321,고로유부,N,N,N
919325,나인커피,Y,N,N
919335,릴레이지,N,N,Y
919343,승승삼겹(아랫반송점),N,N,N
919347,역전할머니맥주1982(명지포스코점),N,N,N
919356,컴포즈커피(주례점),N,N,N
919413,고유한,Y,N,N
919438,프루츠락(대연점),N,N,N
919487,젭크,N,N,N
919497,행진푸드,N,N,N
919500,GS25(장전효원점),N,N,N
919510,대패가1900(해운대점),N,N,N
919533,앤유PC(기장일광점),N,N,N
919546,카페블루,N,N,N
919558,고카츠(연제점),N,N,N
919563,두사,N,N,Y
919584,스무디킹(이마트24R강서죽림점),N,N,N
919593,카페미슈,Y,N,Y
919630,팔팔닭국수(홈플러스아시아드점),Y,N,N
919639,베리라이스,N,N,N
919667,씨유(센텀동서점),N,N,N
919708,서울마님죽(당감시장점),N,N,N
919715,쌀꿈쌀꿈,Y,N,Y
919726,족발의장인 족장(부산시청점),N,N,Y
919792,엄마손분식,N,N,N
919810,로터스15,N,N,N
919839,곱창시대,Y,N,N
919854,명지대게킹크랩,Y,N,N
919884,터프앤쿠키,N,N,N
919891,하삼동커피(망미점),N,N,N
919900,과일쟁이,N,N,N
919912,딜리버리 돈까스쿡(부산기장점),N,N,N
919928,온기,N,N,N
919969,투썸플레이스(부산하단레이어스호텔점),N,N,N
920009,텐퍼센트커피,N,N,N
920020,모녀부엌,N,N,N
920064,유부부(일광신도시점),N,N,N
920067,정담 샤브연(스타필드시티명지점),Y,N,N
920072,킹프레소(구서점),N,N,N
920083,리안광,N,N,Y
920087,명품키친,N,N,N
920119,달다,N,N,N
920158,도미노피자(서면점),N,N,Y
920171,베러먼데이(부산시청점),N,N,Y
920175,쉼,N,N,N
920180,오후두시,N,N,Y
920209,소보,N,N,Y
920215,육감적이네,Y,N,N
920234,도미노피자(센텀점),N,N,Y
920238,랭킹피시방,N,N,N
920271,츄츄당,Y,N,N
920311,유동커피&찰리베이커리(명지점),N,N,N
920344,원더김밥,N,N,N
920366,달맞이손칼국수,N,N,Y
920368,도미노피자(연산점),N,N,N
920371,루비 명품숯불장어구이,Y,N,Y
920418,수정이김밥,Y,N,N
920423,영심이네 족발,N,N,N
920447,밀실,N,N,N
920475,진영축산도매식육식당,N,N,N
920482,피치랑(북구점),N,N,N
920487,혼밥대왕(다대포점),N,N,N
920556,그랜드 조선 부산 아리아,Y,N,N
920557,조선호텔앤리조트 그랜드조선 부산 연회장,N,N,N
920558,그랜드 조선(부산 조선델리점),Y,N,Y
920559,그랜드 조선(부산 팔레드신점),Y,N,Y
920560,그랜드 조선 부산 라운지앤바,Y,N,Y
920579,신선푸드,N,N,N
920621,세븐일레븐(동래롯데점),N,N,N
920628,얼큰샤브샤브손칼국수,N,N,N
920634,잇올,N,N,N
920651,강가네손만두,N,N,N
920662,봉교두부 충무김밥,N,N,N
920672,조커,Y,N,N
920675,커피엣윤스,N,N,N
920714,이마트24(동구범일점),N,N,N
920721,카페 사상로(덕포점),N,N,N
