식당(ID),식당위도,식당경도
707539,35.1204,129.0994
707575,35.1555,129.0671
707591,35.1221,129.0871
707660,35.1563,129.0647
707671,35.1251,129.039
707672,35.1506,129.0129
707685,35.2205,129.0891
707686,35.1589,129.0645
707716,35.0928,128.9089
707776,35.2004,129.1323
707785,35.1832,129.0751
707808,35.1525,129.0576
707809,35.2056,129.0802
707811,35.2413,129.092
707815,35.1648,129.0522
707863,35.1643,128.9844
707871,35.2289,129.0872
707884,35.2298,129.1553
707890,35.1977,129.0972
707900,35.2099,129.0772
707901,35.1357,129.0992
707934,35.1865,128.9896
707942,35.3262,129.1896
707957,35.1368,129.047
707967,35.2056,129.0802
707987,35.0989,129.0327
708073,35.103,129.1193
708084,35.2074,129.0056
708085,35.1337,129.1126
708086,35.2121,129.0204
708106,35.1972,129.1012
708119,35.2238,129.1523
708132,35.0969,129.0244
708145,35.1585,129.0671
708146,35.1337,129.1126
708147,35.2344,129.0872
708157,35.2294,129.0128
708195,35.0919,129.0415
708205,35.1962,129.2063
708213,35.2187,129.0802
708214,35.1939,129.0983
708493,35.2618,129.233
708586,35.099,129.0305
708592,35.1111,129.0213
708619,35.241,129.2147
708643,35.1969,129.0653
708654,35.1413,129.0586
708674,35.1568,129.0613
708675,35.1565,129.0604
708714,35.1413,129.0586
708782,35.206,129.124
708806,35.1858,129.1036
708814,35.1091,129.0159
708816,35.1413,129.0586
708820,35.2147,129.1048
708825,35.1049,128.9239
708889,35.2151,128.9426
708919,35.1568,129.0564
708941,35.1568,129.0564
708942,35.1788,128.9869
708972,35.1828,129.078
709062,35.1629,129.1371
709063,35.3269,129.1804
709071,35.1607,129.0565
709091,35.1575,129.0647
709123,35.0699,129.0819
709135,35.2056,129.1022
709166,35.1436,129.0649
709246,35.1922,129.073
709265,35.2331,129.0863
709266,35.1337,129.1126
709325,35.1557,129.0581
709385,35.1944,129.0746
709410,35.2186,129.0806
709430,35.1714,129.1101
709447,35.1276,128.9684
709452,35.0924,129.0416
709461,35.1975,129.119
709480,35.3225,129.1779
709582,35.1014,129.0289
709585,35.1686,129.0355
709593,35.1337,129.1126
709594,35.1842,129.0749
709600,35.2298,129.1589
709629,35.169,128.9792
709653,35.0998,129.0345
709654,35.1925,129.0812
709655,35.1535,129.0575
709664,35.1657,129.0668
709694,35.2231,129.1501
709712,35.1106,128.9653
709726,35.2161,129.0809
709739,35.1768,129.0823
709749,35.2161,129.0809
709754,35.2475,129.2173
709755,35.1941,128.9928
709799,35.1486,129.024
709910,35.0969,129.0272
709923,35.156,128.9846
709942,35.1059,128.9214
709961,35.0977,128.9203
710002,35.1581,129.066
710010,35.1579,129.0659
710068,35.1733,129.1098
710083,35.1983,129.1314
710093,35.1921,129.1037
710107,35.1987,129.1183
710118,35.2388,129.093
710217,35.1448,129.0584
710247,35.2213,129.0875
710248,35.3227,129.1826
710297,35.1824,129.0791
710371,35.2916,129.2602
710430,35.1146,129.0875
710445,35.1019,129.0212
710446,35.115,129.1128
710463,35.1359,129.0547
710474,0,0
710505,35.1133,129.0198
710506,35.1764,129.0702
710528,35.2032,129.0846
710529,35.0828,128.9857
710530,35.2202,129.1299
710542,35.1308,129.0895
710619,35.1477,129.0673
710651,35.2175,128.9674
710652,35.135,129.0543
710680,35.1896,129.0767
710681,35.1064,128.9687
710690,35.1556,129.0607
710727,35.1473,129.0077
710741,35.1056,128.9748
710758,35.1586,129.0641
710762,35.0847,129.0421
710773,35.2195,129.0876
710790,35.1335,129.106
710797,35.1026,129.0307
710798,35.1669,129.1316
710799,35.1607,129.0565
710810,35.159,129.0586
710822,35.2102,129.0125
710903,35.1909,128.9847
710909,35.1688,129.1439
710910,35.0849,129.0424
710943,35.097,128.9232
710959,35.1988,129.132
710960,35.0983,129.0202
711015,35.1723,129.0476
711016,35.1337,129.0983
711036,35.2016,129.0984
711041,35.0982,128.9215
711087,35.1562,128.9847
711131,35.2056,129.0802
711132,35.1225,129.0426
711133,35.2055,129.0816
711158,35.1031,128.9991
711253,35.2668,129.0898
711290,35.1662,128.9833
711317,35.0976,128.9866
711331,35.102,128.9711
711332,35.1813,129.0841
711372,35.1141,129.0383
711443,35.1552,129.065
711487,35.1534,129.0683
711499,35.1961,128.9949
711519,0,0
711566,35.1901,129.0744
711595,35.1738,129.0729
711602,35.1659,129.042
711603,35.1741,129.0653
711628,35.2374,129.0856
711634,35.1083,129.0222
711649,35.1724,128.9838
711653,35.2284,129.0875
711681,35.1916,129.0944
711691,35.1777,129.0785
711710,35.1805,128.9556
711730,35.145,129.0085
711734,35.1739,129.0493
711737,35.212,129.0065
711800,35.158,129.0664
711809,35.0985,128.9192
711810,35.1448,128.9834
711837,35.1711,129.1271
711909,35.1006,129.0253
711910,35.1693,129.0696
711929,35.161,129.0558
711986,35.1609,129.1912
711991,35.2,129.1313
712066,35.2248,129.1482
712103,35.1534,129.0586
712130,35.2194,129.0829
712149,35.1632,129.0398
712175,35.2406,129.0893
712190,35.1014,129.0236
712200,35.2244,129.1504
712219,35.1887,129.0854
712220,35.1367,129.1015
712223,35.3296,129.1719
712273,35.0815,128.9054
712274,35.1725,129.131
712288,35.1978,129.134
712352,35.1443,129.0642
712371,35.1519,129.0219
712393,35.2334,129.0798
712409,35.0887,129.0483
712459,35.1887,129.0872
712474,35.1833,129.0749
712475,35.1877,129.0958
712508,35.0824,128.9691
712511,35.2288,129.0772
712525,35.1761,129.0814
712543,35.2521,129.2174
712640,35.207,129.0039
712664,35.1659,129.0403
712665,35.1053,128.9688
712670,35.166,129.0424
712702,35.183,129.2032
712703,35.2349,129.0085
712716,35.1321,129.1129
712732,35.1413,129.0586
712733,35.2397,129.0866
712754,35.0989,129.0264
712780,35.3211,129.2355
712781,35.2586,129.0849
712799,35.1762,129.1258
712815,35.1982,129.2242
712816,35.1982,129.2242
712867,35.1445,129.0739
712883,35.1164,129.1103
712948,35.1899,129.1175
712957,35.2654,129.0877
713001,35.1859,129.1242
713002,35.0997,128.9982
713021,35.2542,129.2182
713042,35.1898,129.1231
713060,35.1322,129.1008
713067,35.1384,129.1066
713079,35.1705,129.0697
713123,35.1363,129.1025
713142,35.1782,129.0829
713162,35.1922,129.1029
713247,35.2086,129.0815
713267,35.1712,129.0292
713268,35.1337,129.1126
713269,35.1631,128.981
713270,35.1894,129.1275
713280,35.2237,129.1525
713281,35.2727,129.0849
713373,35.189,129.1235
713386,35.2299,129.0885
713406,35.1935,129.0866
713449,35.1941,128.9928
713450,35.1929,129.1288
713460,35.089,129.0419
713474,35.2334,129.0798
713487,35.2281,129.087
713496,35.1225,128.8951
713513,35.1697,129.0697
713518,35.2148,129.0774
713519,35.1479,129.0302
713549,35.1495,128.8331
713555,35.1494,129.0124
713600,35.0954,128.9229
713601,35.1588,129.0645
713610,35.167,129.1329
713697,35.179,129.048
713746,35.1532,129.0674
713805,35.1253,129.1179
713818,35.1253,129.1179
713867,35.3286,129.1792
713875,35.1038,128.999
713905,35.1348,129.0975
713916,35.0293,128.8154
713940,35.2008,128.9951
713994,35.15,129.0908
714004,35.1274,128.9735
714036,35.229,129.0891
714037,35.1758,129.0686
714067,35.0903,129.0413
714114,35.2847,129.1899
714120,35.2847,129.1899
714188,35.1519,129.0219
714192,0,0
714241,35.1253,129.0705
714242,35.2354,129.0099
714287,35.0757,129.0729
714322,35.1992,129.0601
714331,35.0732,128.9728
714351,35.19,128.9893
714357,35.2163,129.0789
714377,35.085,128.9658
714420,35.1836,129.0754
714425,35.1784,128.9514
714426,35.1398,128.9803
714486,35.2318,129.0881
714505,35.242,129.2106
714512,35.2219,129.0848
714522,35.1557,129.0581
714553,35.0882,129.047
714565,35.1547,129.0663
714566,35.1539,129.066
714597,35.0824,128.8723
714631,35.1931,129.1059
714637,35.2193,129.0827
714711,35.0984,129.0271
714747,35.1953,129.0648
714789,35.2064,129.1224
714820,35.2255,129.0915
714839,35.2088,129.0729
714845,35.1536,129.0682
714846,35.1726,129.0686
714879,35.0916,128.9955
714880,35.1888,129.1069
714917,35.1945,129.0847
714935,35.0917,128.9984
714942,35.1233,129.0872
714961,35.2652,129.2357
715015,35.1155,129.0365
715063,35.1422,129.1011
715064,35.1022,129.0374
715071,35.2465,129.088
715072,35.1022,129.0374
715073,35.1501,128.8355
715125,35.2246,129.1486
715139,35.1903,129.0903
715150,35.1873,129.0697
715160,35.1141,129.0188
715191,35.15,128.831
715196,35.0943,129.0647
715294,35.2497,129.215
715316,35.2391,129.1721
715326,35.1196,129.0427
715337,35.2089,129.009
715396,35.1697,129.0484
715404,0,0
715410,35.1686,129.116
715431,35.1509,129.029
715455,35.1282,128.9726
715502,35.1368,129.0913
715630,35.111,129.1142
715664,35.1131,128.9654
715670,35.1737,129.0325
715686,35.1824,129.0777
715704,35.1863,129.1289
715726,35.1923,128.9887
715738,35.1443,129.0728
715739,35.1509,129.029
715758,35.1388,129.0809
715759,35.1883,129.0867
715784,35.1618,128.8981
715854,35.2141,129.1034
715855,35.1645,129.0602
715866,35.1364,129.0811
715894,35.1691,129.1363
715913,35.1298,129.1096
715941,35.1724,129.0874
715942,35.1097,128.8825
715953,35.2423,129.2165
715995,35.219,129.0823
715996,35.0778,129.0707
716007,35.1163,129.0393
716024,35.2328,129.1548
716051,35.2012,129.0986
716057,35.2685,129.0906
716083,35.2191,129.0846
716093,35.1728,129.0964
716094,35.0858,129.0417
716169,35.1566,129.0575
716222,35.2327,129.0871
716267,35.1815,129.071
716285,35.1642,129.0533
716310,35.1826,129.0743
716312,35.0828,128.9796
716325,35.1006,128.9952
716362,35.2056,129.0802
716379,35.2026,129.0738
716399,35.202,129.1
716414,35.1497,129.0344
716415,35.0975,128.9221
716449,35.0928,129.0416
716455,35.0976,128.9911
716469,35.1337,129.1126
716472,35.1717,129.1056
716517,35.0895,129.0424
716527,35.1641,128.9866
716543,35.1561,128.9844
716544,35.1524,129.0596
716545,35.2032,129.0687
716559,35.1732,129.1167
716568,35.158,129.0511
716570,35.1025,128.9755
716607,0,0
716634,35.1369,129.0939
716642,35.1631,129.062
716690,35.113,129.1103
716707,35.1364,129.0811
716722,35.3371,129.1662
716765,35.1686,129.116
716766,35.1337,129.1126
716786,35.187,129.1232
716788,35.0293,128.8218
716839,35.3238,129.235
716859,35.2064,129.0042
716911,35.0977,128.9203
716912,35.1844,129.1215
716927,35.2091,129.0026
716942,35.2378,129.0125
716943,35.196,129.1116
716994,35.1589,129.0642
716995,35.1823,129.1075
717005,35.1375,129.0717
717034,35.2847,129.1899
717055,35.2847,129.1899
717056,35.3178,129.1837
717069,35.2,129.1313
717098,35.1474,129.0203
717108,35.1092,129.0151
717128,35.1604,129.0636
717138,35.134,129.0663
717193,35.1213,129.1093
717194,35.1564,128.9793
717227,35.119,129.1142
717268,35.0914,128.9692
717281,35.2063,129.0008
717304,0,0
717326,35.137,129.0626
717328,35.1755,129.0995
717348,35.1422,129.1011
717377,35.1821,129.078
717386,35.1063,129.0371
717415,35.1556,129.0607
717459,35.2343,129.092
717516,35.1686,129.1157
717527,35.1745,129.1288
717558,35.1359,129.0899
717578,35.1899,129.1283
717584,35.0826,128.8717
717592,35.3276,129.2786
717598,35.1211,128.896
717619,35.1986,129.0588
717620,35.2017,129.0693
717640,35.2171,129.0363
717704,35.1561,129.0576
717726,35.168,129.1146
717743,35.187,128.99
717745,35.0836,128.903
717751,0,0
717752,35.2379,129.0932
717773,35.2085,129.0422
717800,35.1569,129.0608
717813,35.1827,129.0751
717826,35.1845,129.0818
717835,35.1921,129.1031
717896,35.2076,129.1214
717900,35.3341,129.1636
717919,35.1764,129.0864
717920,35.0715,129.0691
717927,35.1999,129.0605
717930,35.0959,128.9235
717931,35.1922,129.1029
717949,35.2078,129.1232
717996,35.0946,128.9918
717997,35.2372,129.1761
718009,35.1378,129.1024
718019,35.1337,129.1126
718118,35.1063,128.9695
718165,35.1553,129.066
718241,35.2164,129.0986
718281,35.1368,129.1
718345,35.1922,128.9876
718403,35.0984,128.9198
718404,0,0
718405,35.103,128.9249
718476,35.2042,129.1061
718481,35.0842,128.8777
718523,35.2092,129.0369
718564,35.0849,128.9108
718565,35.1388,129.0635
718569,35.1923,128.9033
718570,35.1745,129.0735
718579,35.0958,128.9245
718652,35.1004,129.027
718769,35.1335,129.106
718791,35.17,129.0696
718828,35.1315,129.1011
718913,35.1737,129.0494
718914,35.0971,129.0278
718915,35.1271,129.092
718916,35.159,128.9837
718939,35.2116,129.0167
718940,35.1997,129.1127
718947,35.2081,129.0377
718964,35.211,129.1043
718987,35.1899,129.1233
719031,35.1368,129.0857
719043,35.2423,129.2161
719116,35.1916,129.0944
719130,35.2017,129.1114
719142,35.3198,129.177
719186,35.2415,129.021
719194,35.1541,129.058
719216,35.1558,129.0554
719222,35.1487,128.8312
719252,35.12,129.0402
719331,35.1724,129.0552
719345,35.1977,129.0576
719441,35.244,129.0869
719480,35.1464,129.0614
719507,35.1524,129.0672
719519,35.1256,129.089
719520,35.1256,129.089
719531,35.119,129.0162
719557,35.1068,128.9665
719609,35.2542,129.2182
719635,35.1994,129.069
719714,35.1397,128.9816
719715,35.1,129.037
719733,35.0965,129.0603
719778,35.1539,128.9849
719779,35.1544,129.0638
719794,35.2024,129.0745
719795,35.1622,129.0361
719844,35.215,128.9612
719877,35.1877,129.2124
719882,35.2195,129.0815
719886,35.0871,129.0767
719898,35.1729,128.9458
719955,35.2235,129.1505
720005,35.1384,129.1045
720006,35.1321,129.1129
720026,35.1643,129.0378
720027,35.1651,129.0475
720028,35.2495,129.2154
720046,35.1494,129.0246
720068,35.1552,129.065
720090,35.2073,129.0815
720091,35.1556,129.0607
720104,35.1337,129.1126
720105,35.1337,129.0588
720144,35.1809,129.1984
720207,35.0817,128.9645
720311,35.0989,128.9584
720312,35.1479,129.0671
720349,35.1611,128.9854
720360,35.0827,128.8797
720372,35.3221,129.1778
720450,35.1047,128.9249
720469,35.2827,129.2585
720499,35.1067,128.931
720500,35.1067,128.931
720501,35.1133,129.0397
720528,35.1926,129.0677
720529,35.2091,129.004
720530,35.1123,129.0361
720536,35.1566,129.0646
720564,35.099,129.0271
720584,35.1755,129.0822
720592,35.1588,129.0641
720624,35.3244,129.1697
720630,35.134,129.0663
720659,35.0901,129.0421
720670,35.0987,129.0305
720671,35.1723,129.0957
720676,35.1125,128.9605
720697,35.0975,128.96
720716,35.166,128.9835
720735,35.2329,129.0868
720740,35.2117,129.0578
720767,35.1754,129.1264
720785,35.1289,128.9731
720796,35.1337,129.1126
720810,35.112,129.0158
720811,35.1688,129.0706
720891,35.3388,129.164
720892,35.1109,129.0185
720929,35.0819,128.9621
720975,35.3226,129.1782
721156,35.1922,129.1008
721303,35.143,129.074
721439,35.1386,129.0809
721483,35.1963,129.0614
721515,35.0883,128.9119
721516,35.0845,128.878
721527,35.1699,129.1311
721535,35.1704,129.1176
721551,35.1027,129.0355
721552,35.1675,128.9575
721553,35.3301,129.1657
721573,35.1048,128.9215
721583,35.2094,129.1033
721593,35.1203,129.0095
721600,35.201,129.1002
721639,35.1098,129.0306
721714,35.1979,129.1095
721715,35.2208,129.0855
721735,35.1535,129.0238
721736,35.1266,129.091
721780,35.1345,129.0931
721781,35.1877,128.991
721782,35.1959,128.9875
721886,0,0
721918,35.0922,129.0392
721976,35.1631,128.981
722023,35.333,129.2633
722050,35.0988,129.034
722082,35.2315,129.1569
722102,35.2396,129.1708
722175,35.1548,129.0673
722221,35.1082,128.9668
722222,35.1113,128.8723
722228,35.1008,129.0188
722253,35.1698,129.0765
722293,35.1524,129.0274
722384,35.2297,129.0871
722401,35.2161,129.1035
722441,35.1591,129.0626
722465,35.2168,129.078
722466,35.2125,129.0809
722468,35.1062,128.9202
722515,35.1337,129.1126
722533,35.1859,129.0848
722547,35.1606,129.0573
722573,35.1372,128.8581
722592,35.1581,129.0644
722595,35.1337,129.1126
722609,35.1008,129.0188
722610,35.2506,129.0862
722611,35.1008,129.0188
722618,35.1536,129.0583
722627,35.188,129.0824
722653,35.1473,129.0656
722657,35.0762,128.9727
722671,35.1532,129.0608
722710,35.2162,128.9444
722744,35.1538,129.0296
722751,35.0863,129.0063
722790,35.322,129.1788
722799,35.1008,129.0188
722813,35.2122,129.0216
722847,35.1499,128.8327
722849,35.1303,129.046
722869,35.1502,129.0125
722894,35.1566,129.0576
722905,35.2815,129.2551
722924,35.1081,129.0377
722953,35.2126,129.0783
722954,35.3217,129.1763
722982,35.1922,129.2127
722993,35.1337,129.1126
723044,35.1528,129.0041
723057,35.2449,129.2177
723072,35.1018,129.0345
723074,35.15,129.0525
723079,35.1563,129.0436
723113,35.1617,128.9832
723134,35.1698,129.1283
723190,35.3297,129.2824
723230,35.3214,129.1772
723261,35.1108,129.0144
723263,35.1704,129.1012
723290,35.0784,129.071
723301,35.2027,129.1
723315,35.3147,129.1682
723329,35.1543,129.0568
723331,35.191,129.0893
723342,35.2541,129.2185
723423,35.3221,129.1766
723436,35.1814,129.1069
723442,35.1703,128.9776
723443,35.1688,129.1295
723469,35.1479,129.0103
723483,35.1008,129.0188
723505,35.207,129.0711
723511,35.1997,129.0603
723536,35.1956,129.1309
723537,35.1976,129.1309
723538,35.1594,129.0312
723572,35.26,129.0879
723616,35.1742,129.1193
723648,35.2616,129.0841
723685,35.1306,129.1005
723686,35.1737,129.0494
723694,35.1509,128.8318
723695,35.1352,129.0971
723696,35.2151,128.9882
723787,35.2118,129.0713
723788,35.2208,129.0855
723812,35.2083,129.0385
723813,35.1698,128.9806
723814,35.2025,129.0774
723815,35.0965,128.9242
723836,35.2052,129.0821
723847,35.1809,129.0474
723903,35.1725,129.131
723913,35.233,129.1253
723914,35.3192,129.1831
723931,35.3147,129.1682
723932,35.2465,129.0903
723933,35.0856,128.8977
723942,35.2005,129.0997
723960,35.3216,129.2344
723963,35.166,129.0725
723964,35.166,129.0725
723982,35.2331,129.0863
724028,35.2029,129.0837
724049,35.1569,129.0622
724077,35.2296,129.1586
724089,35.141,128.9859
724138,35.1966,128.9939
724229,35.1386,129.0825
724230,35.1386,129.0825
724231,35.0983,129.0323
724257,35.1723,129.0476
724270,35.1568,129.0404
724276,35.0945,128.9024
724277,35.112,129.0163
724279,35.1609,129.0563
724302,35.2974,129.2417
724352,35.3365,129.1702
724360,35.2423,129.2156
724404,35.2052,129.0047
724405,35.1468,129.0097
724499,35.1566,129.0713
724514,35.1804,128.9564
724524,35.1245,129.081
724569,35.1232,129.0807
724585,35.1688,129.1295
724591,35.0726,129.0736
724626,35.1238,129.0883
724668,35.2293,129.1579
724677,35.1875,129.1046
724691,35.214,129.1022
724703,35.0999,128.9954
724711,35.1654,129.0665
724712,35.0686,129.0808
724734,35.1789,129.0652
724735,35.0933,128.974
724743,35.3208,129.1791
724744,35.1825,129.071
724770,35.2077,129.1027
724771,35.1747,129.107
724772,35.1168,129.0332
724776,35.1664,129.0414
724786,0,0
724804,35.1034,129.0281
724811,35.3304,129.2815
724812,35.241,129.2131
724813,35.2524,129.217
724841,35.1738,129.074
724847,35.1572,128.9848
724849,35.1053,129.0348
724883,35.1699,128.98
724931,35.0935,129.0398
725018,35.1558,129.0607
725052,35.2111,129.014
725065,35.1243,129.1098
725083,35.0805,128.9695
725087,35.2347,129.1588
725092,35.1086,128.9672
725094,35.1566,129.0602
725095,35.2721,129.253
725157,35.3689,129.2549
725166,35.1385,128.9779
725212,35.0851,128.88
725235,35.2468,129.214
725251,35.0986,129.0311
725268,35.1588,129.0628
725283,35.1686,129.0699
725294,35.1102,128.9648
725310,35.0908,129.0409
725322,35.221,129.088
725333,35.2083,129.0092
725352,35.1743,129.1051
725386,35.1478,129.0342
725387,35.1373,129.0901
725388,35.1337,129.1126
725445,35.0809,128.9713
725449,35.1501,129.0118
725463,35.2082,129.0023
725486,35.1521,129.0664
725499,35.0915,129.0378
725500,35.1553,129.0681
725517,35.2102,129.0091
725535,35.1113,128.9658
725545,35.0965,129.0217
725575,35.1906,129.0825
725589,35.1372,129.1017
725613,35.0939,129.0569
725623,35.1945,129.1307
725637,35.0959,129.0238
725638,35.1565,129.0604
725688,35.3238,129.235
725696,35.2491,129.2181
725711,35.2041,129.0735
725731,35.2104,129.0093
725746,35.1714,129.0983
725753,35.1337,129.1126
725754,35.1664,129.0406
725758,35.159,129.0665
725759,35.2032,129.0734
725771,35.1532,129.0615
725814,35.1391,128.9798
725828,35.1058,128.9223
725834,35.172,129.0495
725859,35.197,129.0558
725882,35.0951,128.9236
725926,35.2204,129.1125
725979,35.2284,129.0878
725980,35.1348,129.0577
725985,35.1537,129.0601
726045,35.0806,128.969
726062,35.1607,128.9839
726122,35.2355,129.0928
726132,35.1337,129.0588
726143,35.1521,129.0239
726144,35.1861,129.1248
726161,35.0954,129.024
726171,35.2177,129.087
726176,35.1863,129.0871
726177,35.1943,129.1249
726279,35.1729,129.0998
726291,35.1622,129.0642
726300,35.0967,128.9231
726366,35.1983,129.0077
726367,35.3262,129.2758
726372,35.1491,129.0129
726373,35.2407,129.2153
726401,35.2204,129.088
726422,35.1171,129.0812
726430,35.1456,129.0613
726431,35.1861,129.2082
726466,35.2415,129.2145
726482,35.3357,129.1698
726488,35.1568,129.0599
726543,35.1029,128.9834
726544,35.1651,128.9831
726564,35.1473,129.0656
726600,35.173,129.1299
726601,35.1321,129.1129
726602,35.165,129.0379
726640,35.1413,129.0586
726648,35.2108,129.0824
726666,35.0962,128.8999
726698,35.1632,128.9859
726750,35.2107,129.0085
726774,35.1873,129.1258
726777,35.3203,129.1759
726778,35.3421,129.1947
726809,35.1135,129.0162
726810,35.1589,129.0642
726835,35.1916,129.0944
726893,35.1715,129.0692
726912,35.2084,129.0078
726932,35.1705,129.0697
726942,35.1357,129.1038
726957,35.1337,129.1126
726958,35.0761,128.9805
726977,35.1049,128.9233
726987,35.1738,129.0946
727036,35.1337,129.1126
727050,35.169,128.9799
727052,35.1162,129.0417
727071,35.2256,129.1472
727090,35.1751,129.1245
727091,35.2529,129.0136
727092,35.1605,129.0567
727101,35.2121,129.0831
727108,35.0862,128.9047
727118,35.13,129.0465
727122,35.1039,129.026
727155,35.1834,129.1101
727190,35.2352,129.013
727229,35.1469,129.0107
727242,35.0792,128.9514
727270,35.1553,128.9792
727300,35.2205,129.0809
727311,35.2242,129.0077
727312,35.0693,128.9756
727333,35.0792,128.9514
727334,35.1782,129.0811
727355,35.1994,129.1042
727360,35.1024,129.0283
727368,35.1916,129.0944
727369,35.1981,129.1104
727418,35.2253,129.0837
727459,35.0986,128.918
727462,35.1525,129.0209
727486,35.2085,128.9092
727487,35.1519,129.0231
727488,35.1584,129.0566
727496,35.1024,129.0283
727497,35.1024,129.0283
727498,35.1432,129.0597
727508,35.1796,129.0853
727523,35.1024,129.0283
727524,35.1831,129.1068
727530,35.1355,129.0942
727531,35.135,129.1002
727565,35.1551,129.0682
727566,35.1557,129.066
727593,35.1469,129.0107
727594,35.2757,129.0847
727598,35.2757,129.0847
727609,35.2165,129.0784
727634,35.1571,129.0477
727636,35.2001,129.1047
727639,35.1408,128.9887
727655,35.1127,128.9591
727681,35.1732,129.0953
727701,35.2295,129.0884
727714,35.1132,129.112
727728,35.1896,129.0933
727747,35.0996,128.9944
727772,35.3212,129.1755
727793,35.0828,128.9857
727803,35.132,129.1011
727811,35.2119,129.0184
727822,35.1563,128.9857
727827,35.1826,129.0743
727841,35.1969,129.1308
727862,35.1122,128.8856
727869,35.1194,129.1126
727877,35.2058,129.0908
727896,35.173,129.1316
727905,35.0813,129.0708
727919,35.219,129.0877
727972,0,0
727973,35.136,128.9759
728099,35.1577,129.0673
728100,35.178,129.0746
728105,35.2054,129.0027
728131,35.2104,129.0215
728149,35.1177,129.045
728182,35.1788,129.1219
728247,35.1882,129.0696
728339,35.1363,129.0705
728340,35.0855,128.8815
728362,35.1704,128.9808
728392,35.0844,129.0091
728414,35.1275,129.0076
728447,35.0912,128.9775
728485,35.1411,129.0596
728492,35.1724,128.9832
728548,35.1892,129.127
728614,35.1512,129.0292
728623,35.1704,129.1095
728653,35.1688,129.1295
728661,35.2255,129.15
728662,35.2842,129.2564
728721,35.1256,128.9682
728758,35.1302,128.9692
728798,35.1352,129.0971
728837,35.1888,128.9855
728849,35.1869,129.125
728850,35.2372,129.0919
728868,35.0997,129.0236
728894,35.0802,128.9764
728895,35.1338,129.0962
728903,35.1608,129.0559
728904,35.2309,129.1561
728937,35.2347,129.0912
728958,35.1867,129.0855
729017,35.0883,129.0609
729036,35.1014,129.0187
729037,35.1014,129.0187
729038,35.1996,129.0736
729041,35.1749,128.985
729075,35.1083,128.9674
729107,35.1024,129.0283
729139,35.1604,129.0561
729145,35.0842,128.878
729171,35.1972,129.0579
729249,35.102,129.0312
729268,35.0848,128.9098
729269,35.1021,128.8372
729314,35.1669,129.1316
729325,35.1344,129.0875
729372,35.2081,129.0049
729384,35.196,129.0845
729390,35.1802,128.9564
729406,35.1383,129.0713
729418,35.2116,129.0737
729419,35.0629,129.0814
729446,35.2653,129.0871
729447,35.1386,129.0809
729453,35.1395,128.98
729473,35.2379,129.0831
729474,35.0823,128.903
729483,35.1842,129.0806
729484,35.2418,129.246
729485,35.1582,129.0558
729534,35.16,129.0554
729553,35.1724,129.0746
729568,35.175,129.1071
729635,35.1712,129.05
729636,35.1381,129.0713
729686,35.0909,129.0395
729697,35.1758,129.0493
729709,35.187,129.1261
729743,35.2313,129.0877
729744,35.0901,128.9771
729749,35.1532,129.0658
729790,35.1859,128.9907
729791,35.2173,129.1027
729811,35.1804,129.0818
729853,35.2293,129.0855
729877,35.1061,128.9228
729878,35.1496,129.0298
729913,35.3204,129.1762
729931,35.1854,128.9909
729962,35.0986,129.009
729963,35.1812,129.078
729973,35.2072,129.0709
729977,35.335,129.1655
729985,35.1295,129.0474
730066,35.0758,128.9914
730096,35.3697,129.2457
730118,35.0916,129.0497
730137,35.2467,129.2178
730145,35.1498,129.0129
730151,35.1603,129.0271
730177,35.197,129.0588
730183,35.1536,129.0583
730241,35.1676,129.0509
730255,35.192,129.0834
730260,35.0982,129.0261
730267,35.3226,129.1773
730268,35.133,129.1009
730305,35.1417,129.079
730310,35.0887,129.0349
730375,35.2119,129.0161
730395,35.1932,129.0769
730448,35.0961,129.0254
730449,35.172,129.0876
730450,35.172,129.0876
730494,35.0797,128.9777
730546,35.1876,129.071
730576,35.1836,129.0789
730601,35.0882,128.9032
730602,35.2084,129.0078
730603,35.2084,129.0078
730628,35.2425,129.0142
730648,35.3238,129.235
730655,35.2533,129.2145
730683,35.2015,129.0565
730701,35.148,129.0539
730702,35.1337,129.0983
730722,35.0995,129.0303
730766,35.1938,129.1311
730797,35.1753,129.0735
730798,35.155,128.9988
730835,35.2057,128.9967
730836,35.1591,129.0589
730853,35.1977,129.1093
730862,35.2087,129.0807
730887,35.1919,129.0665
730902,35.1275,129.1078
730903,35.1523,129.0674
730922,35.242,129.0867
730927,35.1011,129.0171
730928,35.2024,129.0715
730929,35.1508,129.0366
730955,35.0982,128.9844
730966,35.1616,129.0605
730968,35.1364,129.1015
730975,35.2582,129.2428
730992,35.1272,129.0407
731005,35.2025,129.0767
731006,35.1632,128.9859
731007,35.1854,129.1257
731032,35.2446,129.0897
731033,35.1744,129.1175
731034,35.2166,129.1004
731035,35.1538,129.0609
731036,35.1701,129.0381
731045,35.1031,129.0194
731046,35.1099,129.0168
731081,35.1142,129.0873
731134,35.1362,129.1034
731146,35.2314,129.0868
731154,35.1784,129.1164
731163,35.1877,129.2124
731191,35.3218,129.1841
731201,35.1411,129.0713
731268,35.0943,128.9054
731323,35.1305,129.0898
731324,35.2665,129.0922
731325,35.1504,129.0116
731376,35.0937,128.9054
731377,35.1914,129.0669
731388,35.0945,128.9024
731394,35.0996,129.0262
731423,35.1064,128.9224
731435,35.1382,129.095
731504,35.1645,129.054
